1159, 7.60, 35.69
1164, 7.81, 35.83
1169, 7.54, 36.64
1174, 6.82, 38.12
1179, 7.44, 38.20
1184, 2.71, 42.09
1189, 5.05, 45.73
1194, 3.60, 48.73
1199, 5.78, 49.76
1204, 7.32, 50.46
1209, 10.50, 51.62
1214, 11.09, 51.13
1219, 10.36, 52.46
1224, 8.76, 53.91
1229, 8.75, 57.19
1234, 8.55, 61.66
1239, 9.88, 65.44
1244, 11.83, 68.76
1249, 13.54, 69.94
1254, 15.67, 69.69
1259, 17.06, 69.27
1264, 17.76, 68.66
1269, 16.87, 68.14
1274, 15.85, 70.63
1279, 14.76, 74.15
1284, 14.74, 78.98
1289, 16.23, 83.51
1294, 18.84, 86.70
1299, 20.80, 88.50
1304, 22.73, 89.92
1309, 24.09, 90.67
1314, 26.72, 91.69
1319, 27.36, 91.15
1324, 27.64, 89.88
1329, 26.92, 88.72
1334, 29.81, 87.39
1339, 29.78, 87.92
1344, 37.36, 86.69
1349, 27.52, 88.95
1354, 32.07, 89.76
1359, 30.33, 92.03
1364, 31.54, 94.29
1369, 32.38, 97.25
1374, 34.01, 99.86
1379, 35.55, 100.41
1384, 37.52, 101.51
1389, 41.97, 100.84
1394, 43.91, 99.79
1399, 45.43, 99.74
1404, 46.11, 96.02
1409, 45.29, 91.92
1414, 45.37, 86.87
1419, 46.20, 84.40
1424, 47.48, 82.53
1429, 49.04, 80.40
1434, 50.92, 79.68
1439, 50.20, 78.90
1444, 48.94, 77.77
1449, 49.02, 76.85
1454, 49.26, 76.81
1459, 50.78, 77.24
1464, 52.04, 76.82
1469, 51.82, 76.66
1474, 52.90, 77.95
1479, 53.59, 79.21
1484, 56.15, 81.98
1489, 59.29, 81.56
1494, 59.01, 80.84
1499, 59.20, 78.26
1504, 60.08, 75.27
1509, 61.06, 72.61
1514, 64.50, 70.92
1519, 60.91, 69.50
1524, 61.24, 65.08
1529, 62.06, 65.30
1534, 61.93, 65.34
1539, 61.66, 66.23
1544, 61.09, 70.60
1549, 61.73, 73.88
1554, 63.64, 77.01
1559, 66.06, 79.69
1564, 67.68, 82.40
1569, 67.71, 82.99
1574, 69.35, 81.59
1579, 71.94, 79.04
1584, 73.41, 74.82
1589, 75.02, 70.53
1594, 74.64, 66.43
1599, 72.33, 63.69
1604, 71.89, 60.09
1609, 73.25, 58.26
1614, 74.62, 57.11
1619, 75.32, 58.87
1624, 72.66, 61.69
1629, 72.19, 65.97
1634, 77.16, 67.50
1639, 78.11, 65.92
1644, 77.83, 61.98
1649, 79.05, 59.60
1654, 80.28, 58.99
1659, 81.32, 57.62
1664, 81.94, 54.89
1669, 82.27, 50.92
1674, 83.54, 46.44
1679, 82.94, 43.45
1684, 81.55, 41.48
1689, 81.66, 39.94
1694, 82.01, 38.70
1699, 83.66, 37.66
1704, 84.74, 36.34
1709, 85.21, 34.35
1714, 85.28, 31.83
1719, 85.46, 29.11
1724, 85.03, 26.87
1729, 84.16, 25.69
1734, 84.31, 25.42
1739, 85.08, 24.81
1744, 87.01, 22.14
1749, 87.26, 18.35
1754, 87.99, 15.02
1759, 87.41, 12.06
1764, 85.36, 11.45
1769, 83.63, 12.73
